ID,Тип,Артикул,"GTIN, UPC, EAN или ISBN",Имя,Опубликован,Рекомендуемый?,Видимость в каталоге,Краткое описание,Описание,Дата начала действия скидки,Дата окончания действия скидки,Статус налога,Налоговый класс,Наличие,Запасы,Величина малых запасов,Возможен ли предзаказ?,Продано индивидуально?,Вес (кг),Длина (см),Ширина (см),Высота (см),Разрешить отзывы от клиентов?,Примечание к покупке,Акционная цена,Базовая цена,Категории,Метки,Класс доставки,Изображения,Лимит скачивания,Дней срока скачивания,Родительский,Сгруппированные товары,Апсэлы,Кросселы,Внешний URL,Текст кнопки,Позиция,Бренды,Название атрибута 1,Значения атрибутов 1,Видимость атрибута 1,Глобальный атрибут 1,Название атрибута 2,Значения атрибутов 2,Видимость атрибута 2,Глобальный атрибут 2,Название атрибута 3,Значения атрибутов 3,Видимость атрибута 3,Глобальный атрибут 3,Название атрибута 4,Значения атрибутов 4,Видимость атрибута 4,Глобальный атрибут 4,Название атрибута 5,Значения атрибутов 5,Видимость атрибута 5,Глобальный атрибут 5,Название атрибута 6,Значения атрибутов 6,Видимость атрибута 6,Глобальный атрибут 6,Название атрибута 7,Значения атрибутов 7,Видимость атрибута 7,Глобальный атрибут 7,Название атрибута 8,Значения атрибутов 8,Видимость атрибута 8,Глобальный атрибут 8,Название атрибута 9,Значения атрибутов 9,Видимость атрибута 9,Глобальный атрибут 9,Название атрибута 10,Значения атрибутов 10,Видимость атрибута 10,Глобальный атрибут 10,Метка Meta: _yoast_wpseo_focuskw,Метка Meta: _yoast_wpseo_title
,variation,30970618_8.5,,"""сетчатые кроссовки с полосками - 8.5""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,171.0,,,,"""https://cdn-images.farfetch-contents.com/30/97/06/18/30970618_60834177_1000.jpg""",,,30970618,,,,,,,,Размер,8.5,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30970618_8.5,,"""сетчатые кроссовки с полосками - 8.5""",1,,visible,,,,,taxable,parent,1,9,,0,0,,,,,0,,,153.0,,,,"""https://cdn-images.farfetch-contents.com/30/97/06/18/30970618_60834177_1000.jpg""",,,30970618,,,,,,,,Размер,8.5,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30970618_8.5,,"""сетчатые кроссовки с полосками - 8.5""",1,,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,,140.0,,,,"""https://cdn-images.farfetch-contents.com/30/97/06/18/30970618_60834177_1000.jpg""",,,30970618,,,,,,,,Размер,8.5,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30970618_9,,"""сетчатые кроссовки с полосками - 9""",1,,visible,,,,,taxable,parent,1,9,,0,0,,,,,0,,,153.0,,,,"""https://cdn-images.farfetch-contents.com/30/97/06/18/30970618_60834177_1000.jpg""",,,30970618,,,,,,,,Размер,9,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30970618_9,,"""сетчатые кроссовки с полосками - 9""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,140.0,,,,"""https://cdn-images.farfetch-contents.com/30/97/06/18/30970618_60834177_1000.jpg""",,,30970618,,,,,,,,Размер,9,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30970618_9.5,,"""сетчатые кроссовки с полосками - 9.5""",1,,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,153.0,,,,"""https://cdn-images.farfetch-contents.com/30/97/06/18/30970618_60834177_1000.jpg""",,,30970618,,,,,,,,Размер,9.5,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30970618_9.5,,"""сетчатые кроссовки с полосками - 9.5""",1,,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,,140.0,,,,"""https://cdn-images.farfetch-contents.com/30/97/06/18/30970618_60834177_1000.jpg""",,,30970618,,,,,,,,Размер,9.5,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30970618_10,,"""сетчатые кроссовки с полосками - 10""",1,,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,153.0,,,,"""https://cdn-images.farfetch-contents.com/30/97/06/18/30970618_60834177_1000.jpg""",,,30970618,,,,,,,,Размер,10,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30970618_10,,"""сетчатые кроссовки с полосками - 10""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,140.0,,,,"""https://cdn-images.farfetch-contents.com/30/97/06/18/30970618_60834177_1000.jpg""",,,30970618,,,,,,,,Размер,10,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30970618_10.5,,"""сетчатые кроссовки с полосками - 10.5""",1,,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,,153.0,,,,"""https://cdn-images.farfetch-contents.com/30/97/06/18/30970618_60834177_1000.jpg""",,,30970618,,,,,,,,Размер,10.5,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30970618_10.5,,"""сетчатые кроссовки с полосками - 10.5""",1,,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,140.0,,,,"""https://cdn-images.farfetch-contents.com/30/97/06/18/30970618_60834177_1000.jpg""",,,30970618,,,,,,,,Размер,10.5,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30970618_11,,"""сетчатые кроссовки с полосками - 11""",1,,visible,,,,,taxable,parent,1,7,,0,0,,,,,0,,,153.0,,,,"""https://cdn-images.farfetch-contents.com/30/97/06/18/30970618_60834177_1000.jpg""",,,30970618,,,,,,,,Размер,11,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30970618_11,,"""сетчатые кроссовки с полосками - 11""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,140.0,,,,"""https://cdn-images.farfetch-contents.com/30/97/06/18/30970618_60834177_1000.jpg""",,,30970618,,,,,,,,Размер,11,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30970618_11.5,,"""сетчатые кроссовки с полосками - 11.5""",1,,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,,153.0,,,,"""https://cdn-images.farfetch-contents.com/30/97/06/18/30970618_60834177_1000.jpg""",,,30970618,,,,,,,,Размер,11.5,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30970618_11.5,,"""сетчатые кроссовки с полосками - 11.5""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,140.0,,,,"""https://cdn-images.farfetch-contents.com/30/97/06/18/30970618_60834177_1000.jpg""",,,30970618,,,,,,,,Размер,11.5,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30970618_12,,"""сетчатые кроссовки с полосками - 12""",1,,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,,153.0,,,,"""https://cdn-images.farfetch-contents.com/30/97/06/18/30970618_60834177_1000.jpg""",,,30970618,,,,,,,,Размер,12,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30970618_12,,"""сетчатые кроссовки с полосками - 12""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,140.0,,,,"""https://cdn-images.farfetch-contents.com/30/97/06/18/30970618_60834177_1000.jpg""",,,30970618,,,,,,,,Размер,12,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30970618_12.5,,"""сетчатые кроссовки с полосками - 12.5""",1,,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,153.0,,,,"""https://cdn-images.farfetch-contents.com/30/97/06/18/30970618_60834177_1000.jpg""",,,30970618,,,,,,,,Размер,12.5,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30970618_12.5,,"""сетчатые кроссовки с полосками - 12.5""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,140.0,,,,"""https://cdn-images.farfetch-contents.com/30/97/06/18/30970618_60834177_1000.jpg""",,,30970618,,,,,,,,Размер,12.5,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30970618_4,,"""сетчатые кроссовки с полосками - 4""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,140.0,,,,"""https://cdn-images.farfetch-contents.com/30/97/06/18/30970618_60834177_1000.jpg""",,,30970618,,,,,,,,Размер,4,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variable,31566653,,кроссовки Cloudmonster Lumos,1,0,visible,кроссовки Cloudmonster Lumos,черный технология Cloudtec подошва superfoam резиновая подошва,,,taxable,,1,,,0,0,,,,,0,,,,Обувь,,,https://cdn-images.farfetch-contents.com/31/56/66/53/31566653_60893337_1000.jpg,,,,,,,,,,On Running,Размер,"9.5, 10, 11",1,1,Цвет,"черный, 002 BLACK",1,1,Артикул,62.98394.002,1,1,Пол,Мужской,1,1,Сезон,AW25,1,1,Бренд,On Running,1,1,,,,,,,,,,,,,,,,,,
,variation,31566653_9.5,,"""кроссовки Cloudmonster Lumos - 9.5""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,204.0,,,,"""https://cdn-images.farfetch-contents.com/31/56/66/53/31566653_60893337_1000.jpg""",,,31566653,,,,,,,,Размер,9.5,1,1,Цвет,черный,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,31566653_10,,"""кроссовки Cloudmonster Lumos - 10""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,204.0,,,,"""https://cdn-images.farfetch-contents.com/31/56/66/53/31566653_60893337_1000.jpg""",,,31566653,,,,,,,,Размер,10,1,1,Цвет,черный,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,31566653_11,,"""кроссовки Cloudmonster Lumos - 11""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,204.0,,,,"""https://cdn-images.farfetch-contents.com/31/56/66/53/31566653_60893337_1000.jpg""",,,31566653,,,,,,,,Размер,11,1,1,Цвет,черный,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variable,24073341,,кроссовки Cloud X Z5,1,0,visible,кроссовки Cloud X Z5,серый сетчатый дизайн завязка на шнурке логотип на заднике петля для подтягивания сзади тисненый логотип на язычке тисненый логотип сбоку закругленный носок стелька с логотипом цельная подкладка технология CloudTec® массивная резиновая подошва,,,taxable,,1,,,0,0,,,,,0,,,,Обувь,,,https://cdn-images.farfetch-contents.com/24/07/33/41/24073341_55976244_1000.jpg,,,,,,,,,,On Running,Размер,8.5,1,1,Цвет,"серый, ASPHALT|IRON",1,1,Артикул,3ME30272539,1,1,Пол,Унисекс,1,1,Сезон,AW25,1,1,Бренд,On Running,1,1,,,,,,,,,,,,,,,,,,
,variation,24073341_8.5,,"""кроссовки Cloud X Z5 - 8.5""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,291.0,,,,"""https://cdn-images.farfetch-contents.com/24/07/33/41/24073341_55976244_1000.jpg""",,,24073341,,,,,,,,Размер,8.5,1,1,Цвет,серый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variable,31222480,,Cloudsurfer Trail 2 sneakers,1,0,visible,Cloudsurfer Trail 2 sneakers,black breathable mesh upper cloudtec cushioning lace-up fastening,,,taxable,,1,,,0,0,,,,,0,,,,Обувь,,,https://cdn-images.farfetch-contents.com/31/22/24/80/31222480_60787264_1000.jpg,,,,,,,,,,On Running,Размер,"8, 8.5, 9, 9.5, 10",1,1,Цвет,"черный, BLACK/ECLIPSE",1,1,Артикул,3MF30220106,1,1,Пол,Мужской,1,1,Сезон,AW25,1,1,Бренд,On Running,1,1,,,,,,,,,,,,,,,,,,
,variation,31222480_8,,"""Cloudsurfer Trail 2 sneakers - 8""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,235.0,,,,"""https://cdn-images.farfetch-contents.com/31/22/24/80/31222480_60787264_1000.jpg""",,,31222480,,,,,,,,Размер,8,1,1,Цвет,черный,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,31222480_8.5,,"""Cloudsurfer Trail 2 sneakers - 8.5""",1,,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,,235.0,,,,"""https://cdn-images.farfetch-contents.com/31/22/24/80/31222480_60787264_1000.jpg""",,,31222480,,,,,,,,Размер,8.5,1,1,Цвет,черный,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,31222480_9,,"""Cloudsurfer Trail 2 sneakers - 9""",1,,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,235.0,,,,"""https://cdn-images.farfetch-contents.com/31/22/24/80/31222480_60787264_1000.jpg""",,,31222480,,,,,,,,Размер,9,1,1,Цвет,черный,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,31222480_9.5,,"""Cloudsurfer Trail 2 sneakers - 9.5""",1,,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,,235.0,,,,"""https://cdn-images.farfetch-contents.com/31/22/24/80/31222480_60787264_1000.jpg""",,,31222480,,,,,,,,Размер,9.5,1,1,Цвет,черный,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,31222480_10,,"""Cloudsurfer Trail 2 sneakers - 10""",1,,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,235.0,,,,"""https://cdn-images.farfetch-contents.com/31/22/24/80/31222480_60787264_1000.jpg""",,,31222480,,,,,,,,Размер,10,1,1,Цвет,черный,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variable,30927574,,кроссовки Cloudsurfer Max,1,0,visible,кроссовки Cloudsurfer Max,белый дышащий трикотажный верх шнуровка скульптурная подошва технология Cloudtec петля для подтягивания,,,taxable,,1,,,0,0,,,,,0,,,,Обувь,,,https://cdn-images.farfetch-contents.com/30/92/75/74/30927574_61075808_1000.jpg,,,,,,,,,,On Running,Размер,"7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5",1,1,Цвет,"нейтральные цвета, IVORY/SALMON",1,1,Артикул,OLSAW2500153149,1,1,Пол,Мужской,1,1,Сезон,AW25,1,1,Бренд,On Running,1,1,,,,,,,,,,,,,,,,,,
,variation,30927574_7,,"""кроссовки Cloudsurfer Max - 7""",1,,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,,212.0,,,,"""https://cdn-images.farfetch-contents.com/30/92/75/74/30927574_61075808_1000.jpg""",,,30927574,,,,,,,,Размер,7,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30927574_7.5,,"""кроссовки Cloudsurfer Max - 7.5""",1,,visible,,,,,taxable,parent,1,12,,0,0,,,,,0,,,212.0,,,,"""https://cdn-images.farfetch-contents.com/30/92/75/74/30927574_61075808_1000.jpg""",,,30927574,,,,,,,,Размер,7.5,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30927574_8,,"""кроссовки Cloudsurfer Max - 8""",1,,visible,,,,,taxable,parent,1,9,,0,0,,,,,0,,,212.0,,,,"""https://cdn-images.farfetch-contents.com/30/92/75/74/30927574_61075808_1000.jpg""",,,30927574,,,,,,,,Размер,8,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30927574_8.5,,"""кроссовки Cloudsurfer Max - 8.5""",1,,visible,,,,,taxable,parent,1,17,,0,0,,,,,0,,,212.0,,,,"""https://cdn-images.farfetch-contents.com/30/92/75/74/30927574_61075808_1000.jpg""",,,30927574,,,,,,,,Размер,8.5,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30927574_9,,"""кроссовки Cloudsurfer Max - 9""",1,,visible,,,,,taxable,parent,1,12,,0,0,,,,,0,,,212.0,,,,"""https://cdn-images.farfetch-contents.com/30/92/75/74/30927574_61075808_1000.jpg""",,,30927574,,,,,,,,Размер,9,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30927574_9.5,,"""кроссовки Cloudsurfer Max - 9.5""",1,,visible,,,,,taxable,parent,1,25,,0,0,,,,,0,,,212.0,,,,"""https://cdn-images.farfetch-contents.com/30/92/75/74/30927574_61075808_1000.jpg""",,,30927574,,,,,,,,Размер,9.5,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30927574_10,,"""кроссовки Cloudsurfer Max - 10""",1,,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,212.0,,,,"""https://cdn-images.farfetch-contents.com/30/92/75/74/30927574_61075808_1000.jpg""",,,30927574,,,,,,,,Размер,10,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30927574_10.5,,"""кроссовки Cloudsurfer Max - 10.5""",1,,visible,,,,,taxable,parent,1,18,,0,0,,,,,0,,,212.0,,,,"""https://cdn-images.farfetch-contents.com/30/92/75/74/30927574_61075808_1000.jpg""",,,30927574,,,,,,,,Размер,10.5,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30927574_11,,"""кроссовки Cloudsurfer Max - 11""",1,,visible,,,,,taxable,parent,1,7,,0,0,,,,,0,,,212.0,,,,"""https://cdn-images.farfetch-contents.com/30/92/75/74/30927574_61075808_1000.jpg""",,,30927574,,,,,,,,Размер,11,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30927574_11.5,,"""кроссовки Cloudsurfer Max - 11.5""",1,,visible,,,,,taxable,parent,1,9,,0,0,,,,,0,,,212.0,,,,"""https://cdn-images.farfetch-contents.com/30/92/75/74/30927574_61075808_1000.jpg""",,,30927574,,,,,,,,Размер,11.5,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30927574_12,,"""кроссовки Cloudsurfer Max - 12""",1,,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,212.0,,,,"""https://cdn-images.farfetch-contents.com/30/92/75/74/30927574_61075808_1000.jpg""",,,30927574,,,,,,,,Размер,12,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30927574_12.5,,"""кроссовки Cloudsurfer Max - 12.5""",1,,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,,212.0,,,,"""https://cdn-images.farfetch-contents.com/30/92/75/74/30927574_61075808_1000.jpg""",,,30927574,,,,,,,,Размер,12.5,1,1,Цвет,нейтральные цвета,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variable,25488785,,кроссовки 530 White,1,0,visible,кроссовки 530 White,"белый искусственная кожа сетчатые вставки логотип-аппликация закругленный носок шнуровка спереди язычок с логотипом петля для подтягивания сзади стелька с логотипом резиновая подошва подошва с технологией ABZORB® Эта модель представлена на маркетплейсе, где можно найти самые редкие модели кроссовок. Эта модель представлена на маркетплейсе, где можно найти самые редкие модели кроссовок, о которых мечтают коллекционеры и любители streetwear по всему миру.",,,taxable,,1,,,0,0,,,,,0,,,,Обувь,,,https://cdn-images.farfetch-contents.com/25/48/87/85/25488785_55711699_1000.jpg,,,,,,,,,,New Balance,Размер,"4.5, 5, 7.5, 9.5, 10.5, 13",1,1,Цвет,"SILVER, белый, White/Silver Metallic/Chrome Blue",1,1,Артикул,MR530SGBBWBIANCO,1,1,Пол,Унисекс,1,1,Сезон,AW25,1,1,Бренд,New Balance,1,1,,,,,,,,,,,,,,,,,,
,variation,25488785_4.5,,"""кроссовки 530 White - 4.5""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,205.0,,,,"""https://cdn-images.farfetch-contents.com/25/48/87/85/25488785_55711699_1000.jpg""",,,25488785,,,,,,,,Размер,4.5,1,1,Цвет,белый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,25488785_5,,"""кроссовки 530 White - 5""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,98.0,,,,"""https://cdn-images.farfetch-contents.com/25/48/87/85/25488785_55711699_1000.jpg""",,,25488785,,,,,,,,Размер,5,1,1,Цвет,белый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,25488785_5,,"""кроссовки 530 White - 5""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,98.0,,,,"""https://cdn-images.farfetch-contents.com/25/48/87/85/25488785_55711699_1000.jpg""",,,25488785,,,,,,,,Размер,5,1,1,Цвет,белый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,25488785_7.5,,"""кроссовки 530 White - 7.5""",1,,visible,,,,,taxable,parent,1,24,,0,0,,,,,0,,,100.0,,,,"""https://cdn-images.farfetch-contents.com/25/48/87/85/25488785_55711699_1000.jpg""",,,25488785,,,,,,,,Размер,7.5,1,1,Цвет,белый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,25488785_9.5,,"""кроссовки 530 White - 9.5""",1,,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,110.0,,,,"""https://cdn-images.farfetch-contents.com/25/48/87/85/25488785_55711699_1000.jpg""",,,25488785,,,,,,,,Размер,9.5,1,1,Цвет,белый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,25488785_10.5,,"""кроссовки 530 White - 10.5""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,96.0,,,,"""https://cdn-images.farfetch-contents.com/25/48/87/85/25488785_55711699_1000.jpg""",,,25488785,,,,,,,,Размер,10.5,1,1,Цвет,белый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,25488785_13,,"""кроссовки 530 White - 13""",1,,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,,86.0,,,,"""https://cdn-images.farfetch-contents.com/25/48/87/85/25488785_55711699_1000.jpg""",,,25488785,,,,,,,,Размер,13,1,1,Цвет,белый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variable,22325118,,кроссовки Dunk Low из коллаборации с Kyler Murray,1,0,visible,кроссовки Dunk Low из коллаборации с Kyler Murray,"белый/розовое золото петля для подтягивания сзади носочная деталь логотип на пятке логотип Nike Swoosh нашивка с логотипом на язычке шнуровка спереди перфорированный носок закругленный носок подошва с заклепками Эта модель представлена на авторизованном маркетплейсе, где можно найти самые редкие модели кроссовок, о которых мечтают коллекционеры и любители streetwear по всему миру.",,,taxable,,1,,,0,0,,,,,0,,,,Обувь,,,https://cdn-images.farfetch-contents.com/22/32/51/18/22325118_52257115_1000.jpg,,,,,,,,,,Nike,Размер,"14, 15",1,1,Цвет,"100 White/White/Deep Jungle/Rose Gold, GOLD, белый",1,1,Артикул,FN6721,1,1,Пол,Унисекс,1,1,Сезон,AW25,1,1,Бренд,Nike,1,1,,,,,,,,,,,,,,,,,,
,variation,22325118_14,,"""кроссовки Dunk Low из коллаборации с Kyler Murray - 14""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,404.0,,,,"""https://cdn-images.farfetch-contents.com/22/32/51/18/22325118_52257115_1000.jpg""",,,22325118,,,,,,,,Размер,14,1,1,Цвет,белый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,22325118_15,,"""кроссовки Dunk Low из коллаборации с Kyler Murray - 15""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,404.0,,,,"""https://cdn-images.farfetch-contents.com/22/32/51/18/22325118_52257115_1000.jpg""",,,22325118,,,,,,,,Размер,15,1,1,Цвет,белый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variable,29703003,,кроссовки Cloudflyer Grey/Orange,1,0,visible,кроссовки Cloudflyer Grey/Orange,"светло-серый шнуровка спереди логотип на пятке логотип сбоку язычок с логотипом закругленный носок стелька с логотипом резиновая подошва Эта модель представлена на маркетплейсе, где можно найти самые редкие модели кроссовок. Эта модель представлена на маркетплейсе, где можно найти самые редкие модели кроссовок, о которых мечтают коллекционеры и любители streetwear по всему миру.",,,taxable,,1,,,0,0,,,,,0,,,,Обувь,,,https://cdn-images.farfetch-contents.com/29/70/30/03/29703003_58894073_1000.jpg,,,,,,,,,,On Running,Размер,"11, 11.5, 12.5",1,1,Цвет,"серый, GREY/ORANGE",1,1,Артикул,21.99032,1,1,Пол,Мужской,1,1,Сезон,AW25,1,1,Бренд,On Running,1,1,,,,,,,,,,,,,,,,,,
